جنت آباد,بهارستان 12,35.768138,51.304989
جنت آباد,نسترن,35.757212,51.311771
شهران,محمدي,35.756055,51.287935
بخارست,خ 17,35.732519,51.416866
اشرفي اصفهاني,گلستان شرقي,35.745439,50.947289
اشرفي اصفهاني,ميدان عدل,35.755491,51.328832
سئول,اوستا,35.768094,35.768094
آزادی,سهرورد غربي,35.769291,51.481174
خواجه عبدالله,خ 16,35.744333,51.456208
بلوارفردوس,ستاري,35.743144,51.444326
-,جاده ساوه,35.405739,50.830517
دزاشیب,بر خيابان,35.807824,51.453273
فرشته,هدايت,35.764805,51.308363
جمالزاده,شباهنگ,35.709887,51.385656
قلهك,ميري,35.768059,51.443843
خواجه عبدالله,خ 10,35.744333,51.456208
شريعتي,ظفر,35.689896,51.41138
سهروردی شمالی,تقاطع عباس آباد,35.73329,51.439994
بخارست,خ 2,35.735885,51.415434
بخارست,خ 18,35.732519,51.416866
ازگل,شهرك 7 تير,35.798435,51.515178
مجيديه,بر خيابان,35.655314,51.324391
درکه,امامزاده قاسم,35.793597,51.430181
مجيديه,حفظي,35.741837,51.472407
دربند,سازمان آب,35.690747,51.402787
دزاشیب,سليمي,35.777561,51.445387
زعفرانيه,وشاق,35.804439,51.416925
بلوارفردوس,رز غربي,35.722997,51.320232
وزراء,روبروي پارك ساعي,35.737354,51.412513
جنت آباد,باهنر,35.743007,51.304746
-,اتوبان امام علي,35.700549,51.457429
اشرفي اصفهاني,مالك اشتر,35.514805,51.618962
گاندي,خ 39,35.75225,51.412412
توحيد,نادر,35.630397,51.221641
طالقاني,بر خيابان,35.630976,51.214247
نامجو,كاوه شرقي,35.793055,50.997369
توحيد,نصرت شرقي,35.630397,51.221641
شريعتي,ميثاق 2,35.681082,51.417045
مجيديه,نجفي,35.735846,51.468721
قيطريه,بر خيابان,35.793655,51.451165
دزاشیب,ميلاني,35.806673,51.438369
ملاصدرا,نرسيده به كردستان,35.756959,51.405535
اميرآباد,اردهالي,35.719602,51.390132
جردن,نرسيده به جهان كودك,35.757755,51.414294
جنت آباد,دانش,35.754088,51.306502
خواجه عبدالله,گل رو,35.744333,51.456208
جنت آباد,گلزار شرقي,35.76889,51.312695
-,زنجان جنوبي,35.696565,51.360024
اشرفي اصفهاني,مختاري,35.682112,51.448779
آزادی,صادقي,35.769291,51.481174
اوين,بعد از مسجد,35.79113,51.380342
شمس آباد,بلوار بيژن,35.745878,51.475789
-,كرمان شمالي,,
معلم,گوهري,35.580114,51.486073
مجيديه,اميرنيا,35.754742,51.472912
اشرفي اصفهاني,پيروزي,35.760408,51.231731
وليعصر,بر خيابان,35.806017,50.88734
زعفرانيه,بر خيابان,35.803356,51.420176
توانير,سروران,35.746715,51.408651
نوبنياد,گلزار,35.766171,51.475762
یوسف آباد,خ 26 شرقي,35.747333,51.403981
سعادت آباد,آسمان 2 غربي,35.779945,51.37547
کاشانی,مرادي,35.747436,51.285974
يخچال,بر خيابان,35.632079,51.210639
قيطريه,مهر محمدي,35.793655,51.451165
قيطريه,ميدان كتابي,35.793655,51.451165
اقدسيه,ندا,35.760888,51.470353
ونك,نيايش,35.776017,51.397477
ملاصدرا,صدر,35.80818,51.421489
ظفر,ناجي,35.766482,51.42443
دربند,صالحي,35.807437,51.439332
خواجه عبدالله,مرادي,35.649498,51.324006
جنت آباد,بهارستان 25,35.773234,51.303786
اقدسيه,شهرك آتي ساز,35.74916,51.152005
یوسف آباد,ميدان فرهنگ,35.725201,51.396024
بخارست,بر خيابان,35.732519,51.416866
ظفر,رودبار شرقي,35.756897,51.445776
بلوار کشاورز,كبكانيان,35.708463,51.395332
آجودانيه,بهزاد,35.814673,51.483299
ستارخان,دهقان,35.718444,51.361572
شهرك غرب,بوستان 2,35.756414,51.375859
دربند,زبردست,35.821973,51.434741
اقدسيه,فريد,35.811024,51.480212
اميرآباد,خ 4,35.727562,51.388118
فرمانيه,لادن,35.797383,51.471901
نياوران,كني,35.80858,51.445863
فرمانيه,نارنجستان 7,35.798839,51.474621
ظفر,بامداد,35.767495,51.422423
جنت آباد,بالاتر از ايرانپارس,35.726391,51.38436
جنت آباد,شقايق,35.760824,51.29191
شهران,خ 2 غربي,35.76739,51.29663
میدان نور,گلها,35.707414,51.403794
شهرك غرب,گلستان جنوبي,35.757562,51.380349
اميرآباد,هيئت,35.706012,51.384704
دزاشیب,حقيقت اول,35.795921,51.457245
ميرداماد,تخارستان,35.765868,51.427667
دزاشیب,حكمت,35.782644,51.463389
شريعتي,ميثاق 3,35.738758,51.44617
سئول,شهرك فجر,35.777736,51.394722
اميرآباد,ديدگاه,35.71579,51.390978
کاشانی,سازمان برنامه جنوبي,35.747436,51.285974
پاسداران,بهارستان 4,35.783176,51.468196
اشرفي اصفهاني,آذري,35.745439,50.947289
دولت,كيهان,35.728321,51.433836
پاسداران,بهارستان 6,35.783176,51.468196
جردن,ديدار شمالي,35.758902,51.416427
شهران,شقايق,35.760824,51.29191
پونك,5 تن,35.761113,51.339152
جنت آباد,4 باغ شرقي,35.750363,51.308136
سعادت آباد,خ 30 غربي,35.774286,51.379726
آل احمد,سروناز,35.692782,51.344387
دولت,بهمني,35.777597,51.440151
اقدسيه,شهرك خلبانان شكاري,35.814955,51.502196
آل احمد,شهرك آزمايش,35.692782,51.344387
بلوارفردوس,محب,35.730949,51.291609
سهروردی شمالی,علي اكبري(پارسا),35.73329,51.439994
پونك,حافظ,35.761113,51.339152
جنت آباد,بهارستان 23,35.772564,51.303071
اميرآباد,نرسيده به بلوار كشاورز,35.739097,51.391597
اشرفي اصفهاني,نسترن,,
اشرفي اصفهاني,ناطق نوري,35.745598,51.326328
جمالزاده,بالاتر از بلوار كشاورز,35.698849,51.388318
وليعصر,بالاتر از مطهري,35.755474,51.531162
اقدسيه,شهرك دانشگاه,35.706439,51.201792
مرزداران,شقايق,35.734472,51.352443
وليعصر,لقمان ادهم,35.693284,51.402766
خواجه عبدالله,خ 11,35.744554,51.457293
مرزداران,ياس,35.735506,51.35288
-,خيام شمالي,36.279318,50.009725
خواجه نظام,اجاره دار,35.706543,51.436257
جنت آباد,شهرك امورخارجه,35.727362,51.384007
اشرفي اصفهاني,معين,35.747615,50.9467
سهروردی شمالی,واثقي,35.733267,51.440784
اشرفي اصفهاني,بلوار مطهري,35.746556,50.950712
جنت آباد,ستاري,35.726717,51.378965
اشرفي اصفهاني,تختي,35.746333,50.945198
فرمانيه,ياسمن,35.785466,51.461663
شريعتي,نرسيده به قلهك,35.756684,51.447801
شهرآراء,گل چشم,35.715913,51.373214
سعادت آباد,خ 1,35.783656,51.36639
آل احمد,روبروي پمپ گاز,35.692782,51.344387
شهرآراء,خ 26,35.724847,51.369995
ظفر,آبان,35.79508,51.412872
توحيد,صائب,35.698662,51.408415
زعفرانيه,سنگر,35.793022,51.430334
تجريش,گويا,35.808372,51.429004
ميرداماد,كوشا,35.76557,51.410743
پاسداران,نصيري,35.778187,51.470343
سعادت آباد,مرواريد,35.783459,51.369452
بلوارفردوس,بعد از آسيا,35.722997,51.320232
بخارست,خ 4,35.730061,51.414627
آجودانيه,خ 12,35.782644,51.463389
فرمانيه,آذرمينا,35.794059,51.473029
-,ميدان فردوسي,35.701833,51.418987
جنت آباد,صبا,35.728615,51.383878
پونك,مرادآباد,,
اشرفي اصفهاني,بر خيابان,35.745439,50.947289
مجيديه,جهان تربيت,35.656802,51.323497
انقلاب,گرجي,35.832926,50.954467
وليعصر,افتخارنيا,35.815191,51.48946
آتی ساز,فاز3,35.787388,51.389518
وليعصر,بالاتر از توانير,35.794575,51.429691
منظريه,اديب,35.784532,51.45441
آپادانا,.....,35.708867,51.327018
آجودانيه,.....,35.782644,51.463389
آرژانتين,.....,35.736923,51.4156
آرياشهر,.....,35.722547,51.341773
آزمايش,.....,35.733832,51.365687
اقدسيه,.....,,
الهيه,.....,35.800063,51.433925
اميرآباد,.....,35.737734,51.432704
انقلاب,.....,35.70121,51.398234
بخارست,.....,35.732519,51.416866
بلوارفردوس,.....,35.722997,51.320232
بهار,.....,35.711072,51.428333
بهارشمالي,.....,35.730998,51.288241
بهارشيراز,.....,35.717325,51.433892
پارك ملت,.....,35.779304,51.409798
پاسداران,.....,35.778187,51.470343
پونك,.....,,
پونك باختري,.....,,
تجريش,.....,35.807249,51.428949
تهران ويلا,.....,35.716744,51.414349
توانير,.....,35.793597,51.430181
توحيد,.....,35.630397,51.221641
جردن,.....,35.78304,51.424176
جلفا,.....,35.748817,51.444035
جمالزاده,.....,35.698849,51.388318
جهان آراء,.....,35.735235,51.402501
خواجه عبدالله,.....,35.744333,51.456208
دارآباد,.....,35.818722,51.491358
دبستان,.....,35.738959,51.455899
دربند,.....,35.823329,51.425052
دولت,.....,35.704722,51.360347
ديباجي,.....,35.753136,51.447636
ديباجي جنوبي,.....,35.786877,51.459847
ديباجي شمالي,.....,35.800351,51.467568
رودهن,.....,35.730662,51.910411
زعفرانيه,.....,35.793597,51.430181
ساقدوش,.....,35.761703,51.468823
ستارخان,.....,35.72125,51.36277
سعادت آباد,.....,35.786327,51.381104
سهروردی شمالی,.....,35.73329,51.439994
سيدخندان,.....,35.741901,51.447102
شريعتي,.....,35.754249,51.448537
شمس آباد,.....,35.745878,51.475789
شمشك,.....,35.688042,51.261817
شهرآراء,.....,35.714149,51.371906
شهرك آزمايش,.....,,
شهرك غرب,.....,35.756414,51.375859
شيخ بهائي,.....,,
شيخ فضل الله,.....,,
صادقيه,.....,32.890313,59.205928
طالقاني,.....,35.630976,51.214247
ظفر,.....,35.767495,51.422423
عباس آباد,.....,35.730376,51.427021
عراقي,.....,35.822857,50.995659
فاطمي,.....,35.720151,51.405977
فرشته,.....,35.764805,51.308363
فرمانيه,.....,35.782644,51.463389
قائم مقام,.....,35.721575,51.420713
قلهك,.....,,
قيطريه,.....,35.793655,51.451165
کارگر,.....,35.484245,51.110366
کاشانی,.....,35.747436,51.285974
کامرانيه شمالی,.....,35.806103,51.462288
کردستان,.....,35.748234,51.402707
کريمخان,.....,35.715212,51.418011
بلوار کشاورز,.....,35.708463,51.395332
گاندي,.....,35.75225,51.412412
محموديه,.....,35.79458,51.453558
مرزداران,.....,35.734472,51.352443
مشهد,.....,36.273667,59.603544
مطهري,.....,35.755474,51.531162
ملاصدرا,.....,35.756959,51.405535
ميرداماد,.....,35.763371,51.409068
نفت,.....,35.758838,51.299047
نوبنياد,.....,35.782644,51.463389
نياوران,.....,35.815922,51.470221
هروي,.....,35.767156,51.476215
هفت تير,.....,35.716809,51.426777
ولنجك,.....,35.806632,51.400189
وليعصر,.....,35.732643,51.411123
ونك,.....,35.757432,51.409447
یوسف آباد,.....,35.730861,51.403369
سئول,.....,35.793597,51.430181
اشرفي اصفهاني,.....,35.694263,51.242445
جمهوري,.....,35.697198,51.382416
استانبول,.....,35.794656,51.427343
ميرزای شيرازي,.....,35.72579,51.415845
لاله زار,.....,35.693603,51.423152
اختياريه,.....,35.78819,51.459838
رسالت,.....,35.583026,51.45458
نامجو,.....,35.793055,50.997369
ميرعماد,.....,35.727165,51.425757
تهرانپارس,.....,35.728111,51.522893
خراسان,.....,35.653167,51.46649
خاوران,.....,35.665722,51.453273
آل احمد,.....,35.692782,51.344387
لواسان,.....,35.820326,51.625485
-,.....,,
اوين,.....,35.7952,51.391478
درکه,.....,35.809591,51.381104
شهریار,.....,35.670677,51.022759
بنی هاشم,.....,35.741364,51.557997
میدان نور,.....,35.707414,51.403794
دستور,.....,35.784967,51.441534
منظريه,.....,35.816247,51.465711
سوهانک,.....,35.801983,51.533408
پاليزي,.....,35.812115,51.429109
شيراز,.....,35.816898,51.479568
جمشيديه,.....,35.718501,51.383682
آزادی,.....,35.769291,51.481174
سردارجنگل,.....,35.761075,51.324846
فرحزاد,.....,35.786316,51.344273
منوچهری,.....,35.736858,51.297888
مفتح,.....,35.746344,51.567223
شهران,.....,35.732968,51.500706
ميني سيتي,.....,35.794343,51.506781
كرج,.....,35.840019,50.939091
يخچال,.....,35.684206,51.441266
فردوسی,.....,35.693124,51.417835
جنت آباد,.....,35.726391,51.38436
شمیران,.....,35.689197,51.388974
مجيديه,.....,35.735846,51.468721
دزاشیب,.....,35.807824,51.453273
صدر,.....,35.80818,51.421489
زرگنده,.....,35.776604,51.432271
امام حسين,.....,35.710919,51.278512
پارک ساعی,.....,35.736187,51.410933
سميه,.....,35.70378,52.057797
ويلا,.....,35.715964,51.414391
معلم,.....,35.580114,51.486073
خواجه نظام,.....,35.706667,51.436937
آتی ساز,.....,35.787388,51.389518
چیذر,.....,35.797178,51.455899
ازگل,.....,35.789395,51.512379
تهران نو,.....,35.708881,51.496613
نارمک,.....,35.750772,51.512962
شهرک اکباتان,.....,35.710929,51.311374
زرتشت,.....,35.717429,51.411054
سهروردی جنوبی,.....,35.721152,51.434036
پيروزي,.....,35.694923,51.487417
چمران,.....,35.763213,51.314501
لویزان,.....,35.782644,51.463389
بازار,.....,35.671804,51.423084
یوسف آباد,.....,35.730861,51.403369
آجودانيه,خ 4غربي,35.809517,51.482691
یوسف آباد,خ 1,35.721347,51.407868
قيطريه,ميرزاپور,35.793628,51.443853
کاشانی,گلستان 1,35.74289,51.316845
رسالت,حاجي پور,35.582348,51.454796
تجريش,ثبت,35.796329,51.424348
جمالزاده,نرسيده به بلوار,35.700736,51.388041
سوهانک,سوهاني,35.801683,51.529919
کاشانی,گلستان 6,35.728901,51.338603
دارآباد,بهار,35.816286,51.490545
سعادت آباد,خ 17غربي,35.776677,51.370854
وزراء,خ 5,35.730264,51.4157
شريعتي,پورمشكاتي,35.73704,51.445913
محموديه,نبش آبان,35.795337,51.413211
وزراء,خ 22,35.722671,51.414391
ميني سيتي,لشگرك,35.793264,51.506466
رسالت,بلوار 55,35.471956,51.730767
دولت,بهرامي,35.649578,51.342312
سوهانک,برج هاي آتي ساز,35.796639,51.524512
اقدسيه,شهرك گلها,35.713966,51.181657
تجريش,ملكي,35.84637,51.419762
بلوار کشاورز,بعد از جمالزاده,35.708463,51.395332
دروس,حجت سوري,35.772235,51.454586
جنت آباد,4 باغ غربي,35.770803,51.479459
شهرك غرب,فاز 7,35.756414,51.375859
-,اكباتان,35.706517,51.315785
کاشانی,بعد از آسيا,35.747436,51.285974
وليعصر,نرسيده به عباس آباد,35.730376,51.427021
سئول,نيايش,35.77509,51.394155
سعادت آباد,شهرك بام تهران,35.779945,51.37547
فرشته,سرو,35.764805,51.308363
شيخ بهائي,خ 27,35.772252,51.3947
اشرفي اصفهاني,بالاتر از جلال آل احمد,35.728091,51.361382
ظفر,بين جردن و وليعصر,35.767495,51.422423
رسالت,آذري,35.72441,51.512778
سوهانک,ياس,35.794601,51.528097
ظفر,كارگزار,35.767077,51.42964
پاسداران,گيلان,35.76112,51.463852
گاندي,.....,35.75225,51.412412
آل احمد,اميركبير,35.728091,51.361382
نوبنياد,گلچين جنوبي,35.790227,51.492245
شريعتي,حكمت,35.738758,51.44617
چیذر,هاشمي,35.814886,51.458148
یوسف آباد,خ 15,35.727652,51.409387
پاسداران,كوهستان 8,35.796879,51.471147
کردستان,برج بين الملل,35.748234,51.402707
نياوران,ملاحسيني,35.815891,51.468802
شهرك غرب,ميدان صنعت,35.64123,51.338978
فرمانيه,تنگستان 2,35.744405,51.464532
الهيه,بر خيابان,35.868097,50.852136
بخارست,خ 14,35.732519,51.416866
کاشانی,گلستان 11,35.747436,51.285974
شهرآراء,خ 17,35.722584,51.369369
اميرآباد,خ 3,35.736815,51.432819
پاسداران,كوهستان 9,35.778187,51.470343
شهرآراء,16 متري محمدي,35.719953,51.372115
-,نواب,35.670574,51.381608
شهرآراء,16متري محمدي,35.719953,51.372115
شيراز,20 متري زرتشتيان,35.489838,51.214337
بلوار کشاورز,شوريده,35.708463,51.395332
آزادی,بر خيابان,35.769291,51.481174
اقدسيه,شهرك قائم,35.846038,50.955808
دارآباد,وكيلي,,
شمس آباد,جلالي پور,,
دولت,نشاط,,
اختياريه,جابان,,
پاسداران,بالاتر از ميدان هروي,,
وليعصر,بالاتر از ميدان ونك      ,,
ديباجي جنوبي,پيروزه,,
سئول,بر خيابان,,
شهرآراء,قائم,,
ميرداماد,بهروز,,
کاشانی,گلستان 10,,
شريعتي,ابتداي پاسداران,,
شهرآراء,خ 3,,
نياوران,صبوري,,
شمس آباد,آذين,,
اميرآباد,لاله,,
ستارخان,مهران افرند,,
آجودانيه,سپهري,,
ازگل,بيدستان 2,,
شريعتي,رفعت,,
اقدسيه,پارك 4,,
اميرآباد,مجد,,
مطهري,نرسيده به شريعتي,,
پاسداران,بوستان يكم,,
پاسداران,كوهستان يكم,,
اقدسيه,شهرك صدف,,
کاشانی,گلهاي پنجم,,
دولت,جلالي,,
سهروردی شمالی,كيهان شرقي(زينالي),,
ملاصدرا,سارا,,
فرشته,خيام,,
دولت,نرسيده به پاسداران,,
آزادی,حبيب زادگان,,
جلفا,ميدان كتابي,,
اميرآباد,نويد,,
آل احمد,نرسيده به اميرآباد,,
ستارخان,نرسيده به باقرخان,,
دربند,طباطبائي پور,,
مطهري,منصور,,
پاسداران,سروستان 10,,
خواجه عبدالله,خ 6,,
کردستان,بر خيابان,,
ديباجي شمالي,بر خيابان,,
فرمانيه,بوستان,,
ظفر,مطهري,,
سئول,خ 1,,
بلوار کشاورز,سعيد,,
ظفر,نرسيده به شريعتي,,
اقدسيه,توانبخشي,,
رسالت,ميرشريفي,,
دروس,برخيابان,,
ازگل,بر خيابان,,
آجودانيه,خ 5 شرقي,,
کريمخان,عارف اديب,,
ازگل,ياسمن,,
دربند,سعيدي,,
بلوار کشاورز,دهكده,,
ازگل,لاله,,
پاسداران,سروستان 4,,
ظفر,بين جردن  و مدرس,,
وزراء,خ 15,,
جلفا,بر خيابان,,
بلوارفردوس,بلوار الهام,,
نياوران,راد,,
خواجه عبدالله,خ 18,,
ديباجي جنوبي,بر خيابان,,
مجيديه,ميرشريفي,,
محموديه,برخيابان,,
اميرآباد,خ 15,,
يخچال,زهره,,
دولت,نوبهار,,
سهروردی جنوبی,.....,,
شهرآراء,نسيم,,
سهروردی جنوبی,حسام زاده,,
سعادت آباد,خ 20,,
جنت آباد,نيلوفر,,
دروس,هاتف اصفهاني,,
کاشانی,بنفشه,,
الهيه,واثق نوري,,
آجودانيه,خ 6 غربي,,
کريمخان,ماهشهر,,
جردن,نيلوفر,,
نياوران,فرهنگسرا,,
آجودانيه,روبروي پارك شطرنج,,
قيطريه,بهار جنوبي,,
کاشانی,وحيدي,,
زعفرانيه,يكتا,,
اميرآباد,خ 8,,
ستارخان,پل ستارخان,,
شهرآراء,خ 7,,
ازگل,خ 1,,
شيخ بهائي,خ 64 غربي,,
دولت,خرداد,,
جمشيديه,خ 24,,
اميرآباد,نصرت,,
فرمانيه,آرزو,,
آزادی,دهقان,,
ازگل,بهاران,,
وزراء,خ 27,,
شهرك غرب,فلامك جنوبي,,
اميرآباد,رستم,,
جنت آباد,نرسيده به كاشاني,,
کامرانيه شمالی,بر خيابان,,
دربند,نرسيده به ميدان,,
دولت,عفيف مصمم,,
درکه,ميراسماعيلي,,
آجودانيه,كاظمي,,
بازار,15 خرداد,,
آل احمد,پشت پمپ گاز,,
يخچال,بهمن,,
اميرآباد,صدوقي,,
سعادت آباد,خ 30,,
زعفرانيه,كوهسار,,
جردن,گل آذين,,
سعادت آباد,سعادت,,
اختياريه,ابهري,,
کامرانيه شمالی,بيات,,
سئول,12 متري سوم,,
سهروردی شمالی,شاهرخ,,
سعادت آباد,خ 34,,
اميرآباد,صالحي,,
دزاشیب,تهراني,,
مطهري,نرسيده به سهروردي,,
شهرآراء,خ 12,,
شهرآراء,خ 5,,
پاسداران,بهارستان 3,,
ستارخان,نمازي سوم,,
جردن,كوشيار,,
بازار,آهنگران,,
مجيديه,رمضاني,,
اقدسيه,عليخاني,,
شيخ بهائي,بر خيابان,,
جردن,امانيه,,
چمران,نرسيده به ميدان توحيد,,
جمشيديه,خ 7,,
شهران,خ 3,,
قيطريه,دلدار,,
قيطريه,شيرين,,
اقدسيه,لشگرك,,
جنت آباد,درفشي فر,,
شهرآراء,بالاتر از گذرنامه,,
یوسف آباد,خ 21,,
اشرفي اصفهاني,محمدي,,
صادقيه,بوستان 4,,
صادقيه,بوستان 2,,
فرشته,اخگر,,
اميرآباد,خ 6,,
قيطريه,بهار شمالي,,
اميرآباد,نرسيده به فاطمي,,
قيطريه,تواضعي,,
اميرآباد,گردآفريد,,
خاوران,خزانه بخارائي,,
پاسداران,ارم 4,,
مجيديه,لاهيجاني شرقي,,
دربند,بن بست دوم,,
فرمانيه,سيميندخت,,
کارگر,بر خيابان,,
یوسف آباد,خ 72,,
شهرآراء,هخامنش,,
فرمانيه,3 راه عمار,,
فرشته,حسابي,,
بازار,سبزه ميدان,,
بلوار کشاورز,حسيني,,
تجريش,حدادي,,
پاسداران,دشتستان 9,,
جمالزاده,معيني,,
اقدسيه,بر اقدسيه,,
بخارست,خ 15,,
شريعتي,نرسيده به سيدخندان,,
خواجه عبدالله,چگيني,,
فرمانيه,فربين,,
یوسف آباد,خ 63,,
پاسداران,كوهستان 10,,
آجودانيه,خ 5 غربي,,
دولت,نرسيده به شريعتي,,
جنت آباد,خ 1 غربي,,
کامرانيه جنوبي,گلشن,,
سعادت آباد,خ 26,,
ستارخان,اسدي,,
بلوار کشاورز,ونوس,,
گاندي,خ 37,,
بخارست,خ 1,,
سعادت آباد,خ 10,,
بلوارفردوس,وحيد شمالي,,
اقدسيه,نوري,,
ديباجي جنوبي,مالكي,,
سهروردی شمالی,بيشه,,
دولت,افخمي زاده,,
شريعتي,نرسيده به ظفر,,
قيطريه,دلاور,,
اشرفي اصفهاني,نرسيده به جلال آل احمد,,
سيدخندان,كامران,,
کامرانيه شمالی,بازدار شمالي,,
سعادت آباد,نرسيده به ميدان سرو,,
اشرفي اصفهاني,گلستان 18,,
سئول,12 متري دوم,,
اشرفي اصفهاني,گلستان 6,,
سهروردی شمالی,باسقي,,
اقدسيه,پارك دوم,,
دزاشیب,رهبري,,
دزاشیب,كاظمي,,
اميرآباد,گيتي,,
-,مدرس,,
سهروردی شمالی,خشنودي,,
جمالزاده,يزدان شناس,,
یوسف آباد,خ 32,,
اميرآباد,خ 13,,
سهروردی شمالی,نقدي,,
سعادت آباد,خ 36,,
جمالزاده,نهاوندي,,
مطهري,مجيدي,,
نامجو,شفق,,
یوسف آباد,خ 29,,
خواجه عبدالله,خ 1,,
شهرآراء,خ 11,,
چمران,بر چمران,,
سئول,12متري اول,,
يخچال,آبشار,,
شريعتي,حقوقي,,
اقدسيه,مسجد امام صادق,,
بلوار کشاورز,برادران مظفر(صبا),,
بلوارفردوس,باكري,,
شهرآراء,بلوك 18,,
-,شهرك پرديس,,
-,مهرآباد,,
فردوسی,غزالي,,
شهران,بالاتر از فلكه سوم,,
بخارست,خ 5,,
نامجو,قشقائي,,
آجودانيه,11 شرقي,,
آجودانيه,خ 9,,
یوسف آباد,خ 70,,
اميرآباد,4 راه فاطمي,,
آزادی,طاهرنيا,,
نياوران,خ 110,,
نياوران,110 غربي,,
نياوران,قنات جنوبي,,
مجيديه,ياور نژاد,,
اشرفي اصفهاني,4 ديواري,,
جنت آباد,ايرانشهر شمالي,,
درکه,زماني شرقي,,
آزادی,نرسيده به ميدان انقلاب,,
شريعتي,بالاتر از ملك,,
اميرآباد,فرصت,,
سوهانک,برج مرواريد,,
وليعصر,4 راه اميراكرم,,
جنت آباد,بهارستان 16,,
طالقاني,رحيميان,,
پاسداران,دشتستان 6,,
دولت,صاحبي,,
شيخ فضل الله,باغ كاج,,
مجيديه,مرادي,,
مرزداران,سادات,,
سهروردی جنوبی,افشين,,
-,اتوبان آهنگ,,
شمس آباد,سلطاني آذر,,
چیذر,برخيابان,,
مجيديه,كاظمي,,
جمالزاده,جهانگرد,,
آجودانيه,محمدي,,
جنت آباد,بهارستان 5,,
خواجه نظام,آذري وند,,
کاشانی,گلستان,,
توحيد,بت شكن,,
الهيه,كوي الهيه,,
خواجه عبدالله,خ نيرو محركه,,
سعادت آباد,خ 16 غربي,,
فاطمي,پروين,,
جنت آباد,.....,,
شريعتي,ميثاق 1,,
لواسان,سرافرازيان,,
سئول,شكري,,
اشرفي اصفهاني,گلستان 27,,
لواسان,ايثارگران,,
-,مخبرالدوله,,
رسالت,محمودي,,
آزادی,قاسمي,,
مجيديه,نصيري,,
شهرآراء,گل سرخ,,
وليعصر,نرسيده به سميه,,
ديباجي جنوبي,ميثم,,
بلوار کشاورز,عتيق,,
اشرفي اصفهاني,گلستان 26,,
سهروردی شمالی,سرمد,,
شريعتي,گل نبي,,
رسالت,ساجدي,,
بخارست,خ 19,,
شهرآراء,بلوك 16,,
جنت آباد,بهارستان 13,,
گيشا,فاضل  شرقي,,
کامرانيه جنوبي,آرزو,,
جمالزاده,نرسيده به نصرت,,
كرج,مارليك,,
شهرآراء,خ 4,,
اشرفي اصفهاني,خ امام حسين,,
ولنجك,درنا,,
جمالزاده,كلهر,,
نارمک,گلبرگ,,
شريعتي,بالاتر از حسينيه ارشاد,,
فرحزاد,سرتخت,,
پاسداران,دشتستان 4,,
شهریار,لم آباد,,
شهریار,شهرك والفجر,,
کريمخان,مصطفي خميني,,
پاسداران,بهارستان 14,,
سهروردی جنوبی,نفيسي,,
ديباجي جنوبي,جوزي,,
یوسف آباد,خ 35,,
شهران,بالاتر از همت,,
شريعتي,3 راه زندان,,
شمس آباد,3راه پياله,,
اختياريه,يزدانيان,,
چمران,خ نانوائي,,
شريعتي,بالاتر از طالقاني,,
پاسداران,بهستان 6,,
شهران,نرسيده به فلكه اول,,
مجيديه,لشگري,,
شهرك غرب,فاز 3,,
اشرفي اصفهاني,گلستان 28,,
مطهري,مرجان,,
بهارشمالي,بر خيابان,,
بخارست,خ 9,,
نامجو,ايستگاه مدرسه,,
-,خ امام خميني,,
پونك,.....,,
ستارخان,سپهر,,
سهروردی شمالی,انديشه 2 شرقي,,
اشرفي اصفهاني,لاله,,
سعادت آباد,خ 38,,
تهرانپارس,رشيد,,
ستارخان,نرسيده به خسرو,,
شهران,نرسيده به فلكه دوم,,
آزادی,روبروي دانشگاه شريف,,
آجودانيه,ابرار,,
کاشانی,لاله 2,,
بلوار کشاورز,دائمي,,
خواجه عبدالله,خ 2,,
اشرفي اصفهاني,35 متری گلستان,,
عراقي,فرهنگستان 1,,
چمران,باقرخان شرقي,,
شهرآراء,خ 1,,
درکه,مفيدي,,
بنی هاشم,مرادي,,
کامرانيه شمالی,شريفي,,
پاسداران,كوهستان 11,,
جمالزاده,نرسيده به فرصت,,
رسالت,باقريان,,
جنت آباد,بهارستان 14,,
جنت آباد,خ 4,,
سوهانک,ازگلي,,
شريعتي,آمل,,
بلوار کشاورز,سهيل,,
ازگل,گلچين جنوبي,,
وليعصر,اميريه,,
جنت آباد,بهارستان 17,,
آزادی,آران,,
آتی ساز,فاز 2,,
جنت آباد,خ 3 شرقي,,
کامرانيه جنوبي,امام صدر,,
جنت آباد,بهارستان 28,,
آجودانيه,خ 6,,
کامرانيه جنوبي,آبشار,,
بنی هاشم,حاجي پور,,
اميرآباد,برهاني,,
شريعتي,بالاتر از عباس آباد,,
منظريه,گل دوم,,
اشرفي اصفهاني,گلستان 30,,
اختياريه,بهرام,,
لواسان,بلوار امام خميني,,
منظريه,آراسته,,
سهروردی شمالی,انديشه 3 شرقي,,
جنت آباد,بهارستان 22,,
مفتح,بر خيابان,,
بهارشمالي,هلال احمر,,
فرمانيه,نارنجستان 9,,
عراقي,فرهنگستان 3,,
سعادت آباد,خ 12,,
-,جاده قديم كرج,,
عراقي,فرهنگستان 2,,
-,شميران نو,,
آجودانيه,خ 14,,
آجودانيه,خ 10,,
قيطريه,شيرواني,,
قيطريه,هنگامه شرقي,,
جنت آباد,پاستور,,
